user_id,role,action,timestamp
U91,player,login,2025-01-02 06:00:00
U27,analyst,review,2025-01-03 01:00:00
U82,coach,upload,2025-01-01 00:51:00
U94,analyst,upload,2025-01-01 10:53:00
U59,player,review,2025-01-02 11:05:00
U95,analyst,upload,2025-01-02 07:06:00
U3,player,annotate,2025-01-06 22:04:00
U93,coach,upload,2025-01-07 05:54:00
U7,player,annotate,2025-01-02 14:04:00
U82,coach,review,2025-01-03 12:30:00
U16,analyst,annotate,2025-01-06 03:13:00
U49,analyst,annotate,2025-01-04 04:41:00
U32,analyst,review,2025-01-04 06:27:00
U89,player,review,2025-01-01 03:22:00
U44,coach,annotate,2025-01-03 01:11:00
U96,analyst,login,2025-01-06 01:03:00
U19,analyst,review,2025-01-05 14:07:00
U3,coach,review,2025-01-02 17:14:00
U60,player,login,2025-01-06 07:24:00
U35,analyst,upload,2025-01-03 01:19:00
U29,player,login,2025-01-01 15:50:00
U75,player,upload,2025-01-06 04:40:00
U70,player,login,2025-01-02 01:21:00
U83,analyst,annotate,2025-01-07 19:29:00
U45,analyst,review,2025-01-02 13:06:00
U27,coach,login,2025-01-07 06:29:00
U69,coach,review,2025-01-06 12:40:00
U90,player,upload,2025-01-04 00:50:00
U35,analyst,annotate,2025-01-06 06:35:00
U19,player,review,2025-01-05 03:27:00
U17,coach,login,2025-01-05 03:47:00
U35,player,login,2025-01-06 23:00:00
U77,player,annotate,2025-01-05 11:03:00
U78,analyst,upload,2025-01-03 08:03:00
U30,player,annotate,2025-01-06 14:16:00
U48,player,annotate,2025-01-03 21:50:00
U57,analyst,review,2025-01-02 15:59:00
U17,analyst,upload,2025-01-06 09:35:00
U15,coach,annotate,2025-01-04 06:39:00
U82,analyst,review,2025-01-05 06:06:00
U14,player,review,2025-01-02 06:38:00
U14,coach,upload,2025-01-01 19:47:00
U45,coach,upload,2025-01-07 18:30:00
U97,coach,review,2025-01-02 12:50:00
U38,coach,upload,2025-01-01 07:10:00
U63,player,review,2025-01-05 10:55:00
U75,player,upload,2025-01-02 21:08:00
U11,player,upload,2025-01-07 07:46:00
U48,player,upload,2025-01-03 09:15:00
U26,coach,login,2025-01-03 01:06:00
U67,player,upload,2025-01-05 19:40:00
U25,coach,login,2025-01-06 21:24:00
U81,analyst,review,2025-01-02 17:57:00
U61,player,annotate,2025-01-02 04:16:00
U86,analyst,annotate,2025-01-02 14:23:00
U93,analyst,annotate,2025-01-01 21:56:00
U26,player,review,2025-01-01 19:08:00
U34,coach,upload,2025-01-02 10:21:00
U90,analyst,login,2025-01-06 09:50:00
U9,player,review,2025-01-06 19:13:00
U40,analyst,annotate,2025-01-06 14:07:00
U75,analyst,annotate,2025-01-04 22:46:00
U7,player,annotate,2025-01-04 15:42:00
U30,analyst,annotate,2025-01-02 13:14:00
U66,coach,login,2025-01-04 01:28:00
U30,coach,annotate,2025-01-01 05:49:00
U68,analyst,login,2025-01-07 02:57:00
U58,analyst,annotate,2025-01-03 09:44:00
U55,player,review,2025-01-07 15:39:00
U14,coach,login,2025-01-01 03:41:00
U77,analyst,login,2025-01-01 06:57:00
U89,coach,review,2025-01-02 02:25:00
U77,analyst,annotate,2025-01-04 12:50:00
U77,player,annotate,2025-01-03 12:28:00
U37,player,upload,2025-01-07 06:00:00
U44,coach,upload,2025-01-01 04:18:00
U6,coach,login,2025-01-05 04:14:00
U26,analyst,upload,2025-01-06 07:13:00
U14,analyst,review,2025-01-03 08:39:00
U8,analyst,review,2025-01-01 12:52:00
U24,coach,review,2025-01-02 04:03:00
U86,player,login,2025-01-02 07:38:00
U39,player,review,2025-01-04 05:30:00
U49,coach,login,2025-01-02 01:40:00
U85,player,login,2025-01-07 05:02:00
U63,coach,review,2025-01-03 12:29:00
U26,analyst,review,2025-01-07 21:48:00
U10,coach,login,2025-01-02 09:38:00
U77,player,review,2025-01-03 11:19:00
U58,coach,upload,2025-01-04 08:06:00
U14,coach,login,2025-01-06 03:38:00
U73,coach,annotate,2025-01-05 01:37:00
U71,coach,login,2025-01-02 20:07:00
U39,player,review,2025-01-06 16:18:00
U31,analyst,review,2025-01-03 16:22:00
U50,player,login,2025-01-05 11:31:00
U16,player,login,2025-01-07 13:20:00
U72,analyst,annotate,2025-01-01 09:25:00
U51,player,annotate,2025-01-05 04:02:00
U15,analyst,login,2025-01-01 14:35:00
U89,analyst,review,2025-01-01 17:16:00
U38,coach,login,2025-01-05 18:07:00
U79,player,upload,2025-01-06 05:58:00
U89,analyst,upload,2025-01-06 09:07:00
U71,player,review,2025-01-06 19:30:00
U90,player,login,2025-01-05 01:39:00
U72,analyst,login,2025-01-01 16:28:00
U82,coach,upload,2025-01-03 22:58:00
U21,analyst,login,2025-01-04 15:45:00
U16,coach,review,2025-01-03 03:37:00
U67,analyst,review,2025-01-03 05:26:00
U65,analyst,annotate,2025-01-01 14:56:00
U13,coach,review,2025-01-03 06:26:00
U64,coach,login,2025-01-04 08:18:00
U61,player,login,2025-01-04 13:40:00
U32,analyst,upload,2025-01-01 16:51:00
U12,player,upload,2025-01-07 21:20:00
U95,player,review,2025-01-06 17:01:00
U41,coach,annotate,2025-01-04 20:11:00
U66,coach,login,2025-01-03 15:09:00
U8,player,annotate,2025-01-05 13:03:00
U59,coach,login,2025-01-07 14:55:00
U25,analyst,review,2025-01-05 18:22:00
U5,coach,review,2025-01-04 17:05:00
U45,coach,upload,2025-01-06 22:37:00
U2,analyst,annotate,2025-01-04 11:03:00
U42,coach,upload,2025-01-01 03:26:00
U38,player,review,2025-01-04 17:25:00
U3,player,annotate,2025-01-03 04:11:00
U46,player,login,2025-01-04 21:42:00
U22,coach,upload,2025-01-02 21:44:00
U33,coach,review,2025-01-03 12:00:00
U32,coach,login,2025-01-05 10:20:00
U17,player,review,2025-01-05 07:14:00
U82,coach,login,2025-01-02 03:54:00
U56,analyst,upload,2025-01-06 22:00:00
U3,coach,login,2025-01-07 16:15:00
U70,player,annotate,2025-01-02 06:25:00
U49,analyst,login,2025-01-02 15:09:00
U55,analyst,review,2025-01-05 22:49:00
U77,player,login,2025-01-02 01:59:00
U31,analyst,upload,2025-01-06 18:04:00
U81,analyst,review,2025-01-05 08:01:00
U21,analyst,review,2025-01-06 17:29:00
U16,analyst,review,2025-01-02 09:36:00
U17,analyst,review,2025-01-04 08:15:00
U96,coach,annotate,2025-01-07 00:21:00
U1,player,review,2025-01-05 14:22:00
U72,player,review,2025-01-01 16:38:00
U65,coach,review,2025-01-06 20:04:00
U66,coach,upload,2025-01-07 17:25:00
U37,player,upload,2025-01-04 07:53:00
U24,player,review,2025-01-06 01:34:00
U91,coach,annotate,2025-01-07 10:51:00
U84,coach,login,2025-01-01 07:39:00
U62,analyst,annotate,2025-01-06 10:40:00
U21,coach,review,2025-01-01 10:59:00
U37,coach,review,2025-01-03 09:11:00
U35,analyst,annotate,2025-01-07 15:33:00
U38,analyst,review,2025-01-06 22:34:00
U53,player,login,2025-01-02 05:08:00
U15,player,upload,2025-01-04 07:39:00
U42,coach,login,2025-01-03 17:44:00
U94,analyst,login,2025-01-02 06:51:00
U4,analyst,login,2025-01-02 23:37:00
U39,player,annotate,2025-01-01 23:40:00
U79,player,annotate,2025-01-01 02:30:00
U23,coach,login,2025-01-04 14:39:00
U15,analyst,annotate,2025-01-01 23:25:00
U90,player,review,2025-01-01 08:05:00
U12,coach,upload,2025-01-03 12:55:00
U82,coach,annotate,2025-01-04 07:54:00
U70,coach,annotate,2025-01-06 19:37:00
U82,player,login,2025-01-05 02:19:00
U54,player,upload,2025-01-01 19:10:00
U88,player,review,2025-01-07 19:05:00
U38,player,review,2025-01-07 15:43:00
U28,player,upload,2025-01-05 09:14:00
U79,analyst,review,2025-01-02 19:27:00
U19,analyst,upload,2025-01-04 14:53:00
U69,analyst,login,2025-01-02 13:19:00
U64,analyst,review,2025-01-07 08:15:00
U4,coach,review,2025-01-07 19:54:00
U81,coach,upload,2025-01-04 15:02:00
U10,analyst,review,2025-01-03 01:32:00
U12,player,annotate,2025-01-04 12:47:00
U69,analyst,login,2025-01-05 20:38:00
U7,analyst,review,2025-01-04 10:50:00
U44,coach,review,2025-01-01 14:45:00
U23,player,review,2025-01-02 12:30:00
U2,coach,upload,2025-01-03 06:49:00
U94,player,login,2025-01-01 09:58:00
U37,coach,login,2025-01-06 04:08:00
U69,analyst,review,2025-01-06 21:51:00
U20,player,review,2025-01-05 12:00:00
U90,coach,upload,2025-01-07 00:01:00
U44,analyst,login,2025-01-04 00:51:00
U70,coach,annotate,2025-01-07 07:09:00
U93,coach,review,2025-01-03 11:16:00
U74,coach,annotate,2025-01-01 10:31:00
U51,analyst,annotate,2025-01-03 16:12:00
U80,player,login,2025-01-07 10:57:00
U98,coach,annotate,2025-01-01 20:31:00
U31,analyst,review,2025-01-07 20:37:00
U100,coach,review,2025-01-02 16:48:00
U41,player,upload,2025-01-06 15:00:00
U58,coach,login,2025-01-03 23:18:00
U5,analyst,login,2025-01-07 16:40:00
U33,coach,annotate,2025-01-01 04:20:00
U43,coach,review,2025-01-02 17:21:00
U19,player,review,2025-01-03 21:21:00
U32,player,upload,2025-01-03 05:35:00
U87,player,annotate,2025-01-06 10:03:00
U3,coach,review,2025-01-06 02:57:00
U1,analyst,login,2025-01-02 10:40:00
U100,coach,upload,2025-01-01 03:43:00
U41,coach,login,2025-01-06 16:38:00
U92,coach,upload,2025-01-06 09:43:00
U48,coach,login,2025-01-04 03:51:00
U39,player,annotate,2025-01-01 00:09:00
U5,player,review,2025-01-07 00:29:00
U77,player,login,2025-01-07 12:47:00
U11,player,annotate,2025-01-04 18:48:00
U22,analyst,login,2025-01-05 00:43:00
U87,coach,annotate,2025-01-04 13:20:00
U64,coach,upload,2025-01-07 06:54:00
U12,coach,annotate,2025-01-03 10:34:00
U53,analyst,login,2025-01-02 01:39:00
U55,analyst,review,2025-01-01 23:42:00
U53,player,upload,2025-01-04 21:25:00
U21,coach,upload,2025-01-01 03:30:00
U19,coach,annotate,2025-01-05 01:31:00
U69,analyst,login,2025-01-01 20:13:00
U88,coach,annotate,2025-01-01 12:06:00
U94,analyst,upload,2025-01-01 15:50:00
U72,player,review,2025-01-03 01:56:00
U66,analyst,annotate,2025-01-07 19:05:00
U59,coach,login,2025-01-05 18:18:00
U49,analyst,annotate,2025-01-06 10:08:00
U98,analyst,annotate,2025-01-03 22:05:00
U59,player,annotate,2025-01-02 05:21:00
U23,coach,review,2025-01-03 16:23:00
U3,coach,login,2025-01-03 12:04:00
U56,player,login,2025-01-03 22:25:00
U58,analyst,upload,2025-01-03 19:55:00
U88,analyst,upload,2025-01-02 13:37:00
U62,coach,annotate,2025-01-05 07:51:00
U18,analyst,upload,2025-01-01 17:49:00
U61,player,login,2025-01-02 04:50:00
U37,coach,annotate,2025-01-01 10:00:00
U54,analyst,upload,2025-01-02 21:39:00
U95,player,review,2025-01-07 06:19:00
U78,player,upload,2025-01-03 23:43:00
U65,coach,review,2025-01-02 10:43:00
U14,coach,upload,2025-01-07 16:34:00
U5,analyst,login,2025-01-04 03:14:00
U95,analyst,upload,2025-01-05 18:12:00
U95,analyst,review,2025-01-05 04:42:00
U94,player,review,2025-01-05 19:18:00
U100,player,upload,2025-01-04 23:26:00
U62,analyst,annotate,2025-01-03 12:05:00
U1,coach,review,2025-01-06 12:34:00
U63,player,login,2025-01-07 17:08:00
U67,player,upload,2025-01-01 17:57:00
U20,analyst,review,2025-01-03 18:47:00
U43,coach,upload,2025-01-06 02:05:00
U85,player,upload,2025-01-03 21:39:00
U94,coach,annotate,2025-01-07 00:09:00
U42,player,upload,2025-01-06 10:01:00
U94,coach,upload,2025-01-01 13:54:00
U69,coach,upload,2025-01-04 11:17:00
U74,player,login,2025-01-07 04:45:00
U88,coach,upload,2025-01-06 20:16:00
U39,player,login,2025-01-03 15:30:00
U62,player,upload,2025-01-07 17:58:00
U48,coach,annotate,2025-01-02 12:29:00
U6,player,annotate,2025-01-04 14:41:00
U74,coach,review,2025-01-06 05:07:00
U42,player,upload,2025-01-02 09:50:00
U58,coach,annotate,2025-01-04 19:02:00
U43,player,annotate,2025-01-06 01:30:00
U10,player,upload,2025-01-02 06:22:00
U89,analyst,review,2025-01-05 08:22:00
U78,player,login,2025-01-02 16:35:00
U39,player,annotate,2025-01-06 16:26:00
U13,coach,annotate,2025-01-03 12:54:00
U75,coach,login,2025-01-07 20:04:00
U39,coach,annotate,2025-01-05 23:59:00
U11,coach,login,2025-01-05 10:40:00
U16,analyst,login,2025-01-01 10:27:00
U33,analyst,review,2025-01-01 20:10:00
U60,coach,login,2025-01-05 18:12:00
U96,coach,login,2025-01-07 06:02:00
U59,coach,login,2025-01-03 03:39:00
U74,coach,login,2025-01-05 17:17:00
U51,player,annotate,2025-01-06 13:33:00
U15,coach,login,2025-01-04 14:37:00
U80,player,annotate,2025-01-06 18:57:00
U43,coach,upload,2025-01-05 02:48:00
U27,analyst,upload,2025-01-06 19:59:00
U56,analyst,login,2025-01-04 18:23:00
U60,coach,review,2025-01-03 21:24:00
U96,analyst,review,2025-01-05 02:55:00
U70,analyst,annotate,2025-01-01 12:19:00
U47,analyst,annotate,2025-01-01 23:16:00
U100,analyst,upload,2025-01-03 05:03:00
U8,player,annotate,2025-01-06 13:29:00
U63,player,review,2025-01-07 20:44:00
U89,player,upload,2025-01-03 03:19:00
U7,player,login,2025-01-03 16:57:00
U81,coach,annotate,2025-01-03 00:40:00
U94,analyst,login,2025-01-04 03:10:00
U2,analyst,annotate,2025-01-05 17:44:00
U17,coach,review,2025-01-03 01:26:00
U4,coach,annotate,2025-01-01 22:59:00
U26,player,review,2025-01-06 10:02:00
U78,player,review,2025-01-04 09:06:00
U72,analyst,login,2025-01-02 05:23:00
U69,coach,annotate,2025-01-02 05:11:00
U5,analyst,login,2025-01-05 10:19:00
U5,coach,review,2025-01-04 02:44:00
U91,player,review,2025-01-04 01:25:00
U69,analyst,review,2025-01-02 08:01:00
U3,analyst,review,2025-01-03 11:47:00
U38,coach,upload,2025-01-06 11:56:00
U94,analyst,review,2025-01-06 06:49:00
U1,player,annotate,2025-01-05 12:07:00
U8,analyst,review,2025-01-01 17:27:00
U13,coach,upload,2025-01-01 16:26:00
U84,analyst,annotate,2025-01-05 04:45:00
U70,player,upload,2025-01-07 11:40:00
U50,coach,upload,2025-01-06 21:02:00
U8,coach,annotate,2025-01-04 22:19:00
U30,player,upload,2025-01-01 03:16:00
U40,coach,review,2025-01-05 03:41:00
U79,coach,login,2025-01-02 03:43:00
U74,analyst,login,2025-01-01 00:16:00
U33,coach,login,2025-01-02 22:11:00
U73,analyst,annotate,2025-01-07 14:59:00
U52,player,annotate,2025-01-01 09:35:00
U33,player,annotate,2025-01-06 13:11:00
U73,player,login,2025-01-02 08:11:00
U78,player,login,2025-01-01 01:04:00
U96,coach,annotate,2025-01-06 02:38:00
U37,coach,login,2025-01-07 18:26:00
U70,analyst,upload,2025-01-06 09:19:00
U69,analyst,upload,2025-01-05 13:03:00
U4,analyst,login,2025-01-02 17:15:00
U60,coach,annotate,2025-01-05 02:44:00
U80,analyst,review,2025-01-01 00:36:00
U74,coach,review,2025-01-05 10:34:00
U31,player,login,2025-01-04 11:02:00
U95,coach,review,2025-01-05 10:52:00
U14,player,annotate,2025-01-06 02:09:00
U77,analyst,upload,2025-01-04 22:22:00
U60,coach,upload,2025-01-07 09:38:00
U68,analyst,annotate,2025-01-03 08:37:00
U26,analyst,review,2025-01-04 13:23:00
U24,player,login,2025-01-04 18:12:00
U56,analyst,upload,2025-01-01 03:19:00
U9,coach,review,2025-01-06 06:10:00
U35,analyst,review,2025-01-03 02:11:00
U79,player,upload,2025-01-02 20:14:00
U24,player,upload,2025-01-05 14:19:00
U31,analyst,login,2025-01-03 04:55:00
U83,player,annotate,2025-01-03 04:40:00
U66,analyst,review,2025-01-04 08:44:00
U66,player,login,2025-01-02 06:50:00
U41,analyst,upload,2025-01-06 10:56:00
U36,analyst,annotate,2025-01-07 15:02:00
U34,coach,annotate,2025-01-06 08:44:00
U39,coach,review,2025-01-01 21:07:00
U83,analyst,annotate,2025-01-04 01:32:00
U23,coach,upload,2025-01-04 23:29:00
U80,coach,upload,2025-01-03 07:08:00
U44,player,upload,2025-01-01 02:14:00
U70,coach,login,2025-01-02 17:07:00
U58,player,upload,2025-01-05 22:49:00
U59,coach,login,2025-01-06 10:47:00
U26,coach,upload,2025-01-02 00:39:00
U22,analyst,upload,2025-01-07 03:06:00
U88,coach,annotate,2025-01-04 19:55:00
U40,analyst,review,2025-01-03 21:43:00
U85,analyst,upload,2025-01-04 14:20:00
U94,analyst,annotate,2025-01-04 11:14:00
U11,analyst,annotate,2025-01-06 00:50:00
U9,coach,review,2025-01-07 22:09:00
U12,analyst,annotate,2025-01-04 16:29:00
U26,coach,annotate,2025-01-04 07:01:00
U38,coach,review,2025-01-02 00:13:00
U3,player,login,2025-01-04 19:41:00
U97,player,review,2025-01-05 13:52:00
U15,player,review,2025-01-03 08:30:00
U47,analyst,upload,2025-01-07 02:27:00
U5,coach,upload,2025-01-03 18:09:00
U54,coach,login,2025-01-02 18:35:00
U24,analyst,review,2025-01-04 04:59:00
U11,player,review,2025-01-05 20:13:00
U33,player,login,2025-01-05 20:10:00
U87,coach,upload,2025-01-04 02:32:00
U74,coach,review,2025-01-03 13:52:00
U57,coach,login,2025-01-03 16:14:00
U52,player,upload,2025-01-06 04:53:00
U64,coach,annotate,2025-01-04 11:59:00
U43,player,login,2025-01-03 03:51:00
U92,player,login,2025-01-01 03:30:00
U81,player,review,2025-01-06 12:34:00
U44,analyst,annotate,2025-01-07 21:02:00
U90,analyst,upload,2025-01-01 14:20:00
U89,coach,annotate,2025-01-01 22:24:00
U36,player,review,2025-01-02 21:54:00
U12,coach,review,2025-01-06 08:38:00
U56,player,upload,2025-01-03 19:47:00
U3,coach,upload,2025-01-03 23:54:00
U50,coach,upload,2025-01-01 20:17:00
U29,analyst,review,2025-01-03 02:13:00
U88,analyst,upload,2025-01-03 21:22:00
U83,analyst,upload,2025-01-03 23:00:00
U77,analyst,upload,2025-01-01 21:49:00
U16,player,login,2025-01-05 16:27:00
U40,coach,upload,2025-01-04 08:59:00
U27,coach,review,2025-01-01 11:19:00
U70,player,login,2025-01-06 06:50:00
U42,player,review,2025-01-04 15:23:00
U57,coach,annotate,2025-01-05 08:17:00
U10,analyst,login,2025-01-02 23:54:00
U38,analyst,upload,2025-01-06 21:02:00
U8,analyst,login,2025-01-05 12:03:00
U18,player,review,2025-01-06 09:47:00
U96,coach,login,2025-01-04 00:23:00
U17,player,annotate,2025-01-04 02:24:00
U58,coach,upload,2025-01-04 18:24:00
U66,analyst,upload,2025-01-02 14:28:00
U44,analyst,annotate,2025-01-04 11:17:00
U84,analyst,review,2025-01-02 06:05:00
U74,coach,login,2025-01-05 01:28:00
U9,analyst,review,2025-01-03 23:54:00
U48,coach,review,2025-01-05 08:27:00
U39,player,review,2025-01-01 00:51:00
U89,analyst,upload,2025-01-03 10:17:00
U89,player,login,2025-01-04 06:05:00
U88,player,upload,2025-01-03 20:52:00
U6,coach,upload,2025-01-05 02:27:00
U30,player,upload,2025-01-06 14:59:00
U74,coach,login,2025-01-03 06:41:00
U95,coach,annotate,2025-01-06 20:22:00
U18,player,upload,2025-01-07 01:33:00
U43,coach,upload,2025-01-07 08:40:00
U33,coach,upload,2025-01-02 11:21:00
U53,coach,login,2025-01-06 23:04:00
U56,player,login,2025-01-05 23:41:00
U19,coach,review,2025-01-04 19:10:00
U87,analyst,upload,2025-01-05 13:21:00
U69,player,upload,2025-01-03 16:01:00
U26,player,login,2025-01-01 00:55:00
U29,coach,login,2025-01-06 06:18:00
U24,player,upload,2025-01-06 19:07:00
U6,analyst,annotate,2025-01-01 14:25:00
U54,player,review,2025-01-04 04:00:00
U39,player,review,2025-01-01 14:38:00
U4,player,upload,2025-01-01 03:22:00
U58,coach,review,2025-01-01 03:04:00
U48,analyst,review,2025-01-03 23:24:00
U60,analyst,upload,2025-01-07 04:05:00
U26,analyst,review,2025-01-05 17:48:00
U79,player,login,2025-01-07 08:59:00
U77,analyst,upload,2025-01-01 20:47:00
U40,coach,login,2025-01-07 14:25:00
U86,player,upload,2025-01-02 16:00:00
U77,coach,login,2025-01-06 19:06:00
U56,player,review,2025-01-06 10:43:00
U39,coach,annotate,2025-01-01 01:02:00
U81,player,login,2025-01-06 18:32:00
U100,coach,login,2025-01-05 06:40:00
U39,analyst,annotate,2025-01-03 21:11:00
U48,player,annotate,2025-01-06 12:06:00
U25,player,login,2025-01-02 02:20:00
U34,coach,login,2025-01-02 22:06:00
U21,coach,login,2025-01-07 06:34:00
U25,coach,upload,2025-01-06 20:04:00
U89,player,login,2025-01-03 03:17:00
U22,coach,login,2025-01-06 00:00:00
U23,analyst,annotate,2025-01-06 20:51:00
U25,coach,annotate,2025-01-05 12:57:00
U78,coach,upload,2025-01-03 07:21:00
U78,coach,upload,2025-01-02 13:12:00
U26,analyst,review,2025-01-02 13:30:00
U30,coach,login,2025-01-02 15:21:00
U90,coach,login,2025-01-07 13:22:00
U38,player,annotate,2025-01-03 20:17:00
U86,player,review,2025-01-03 12:52:00
U34,coach,login,2025-01-06 14:07:00
U89,player,review,2025-01-01 04:08:00
U100,coach,upload,2025-01-04 10:32:00
U77,coach,login,2025-01-05 12:54:00
U93,analyst,login,2025-01-03 02:57:00
U73,coach,upload,2025-01-04 09:23:00
U15,player,login,2025-01-04 21:43:00
U95,player,upload,2025-01-04 20:22:00
U44,player,upload,2025-01-03 21:10:00
U91,player,review,2025-01-06 10:49:00
U95,coach,annotate,2025-01-01 18:42:00
U10,analyst,annotate,2025-01-03 05:01:00
U37,analyst,upload,2025-01-07 10:14:00
U7,coach,review,2025-01-06 01:43:00
U32,player,upload,2025-01-06 23:20:00
U11,analyst,review,2025-01-03 02:13:00
U48,analyst,review,2025-01-07 14:36:00
U92,coach,annotate,2025-01-04 13:34:00
U68,player,annotate,2025-01-01 04:20:00
U48,analyst,review,2025-01-07 08:52:00
U45,coach,annotate,2025-01-04 19:07:00
U95,analyst,review,2025-01-02 17:11:00
U93,analyst,login,2025-01-03 00:27:00
U33,player,upload,2025-01-04 17:37:00
U4,player,annotate,2025-01-01 06:37:00
U47,analyst,upload,2025-01-07 09:08:00
U90,player,annotate,2025-01-07 17:58:00
U53,analyst,upload,2025-01-06 21:35:00
U31,analyst,upload,2025-01-03 13:10:00
U31,analyst,annotate,2025-01-07 02:04:00
U27,coach,annotate,2025-01-01 09:56:00
U89,player,annotate,2025-01-01 14:36:00
U48,player,annotate,2025-01-04 15:55:00
U36,analyst,review,2025-01-05 05:29:00
U49,player,annotate,2025-01-02 16:54:00
U31,analyst,annotate,2025-01-05 11:54:00
U44,player,annotate,2025-01-03 08:42:00
U59,player,login,2025-01-05 07:09:00
U23,analyst,upload,2025-01-07 05:28:00
U99,player,annotate,2025-01-02 10:47:00
U68,analyst,annotate,2025-01-06 00:20:00
U92,coach,upload,2025-01-05 09:02:00
U42,analyst,upload,2025-01-02 17:44:00
U42,player,review,2025-01-01 15:38:00
U13,coach,upload,2025-01-06 23:16:00
U1,coach,upload,2025-01-02 23:21:00
U76,analyst,login,2025-01-06 19:15:00
U53,coach,review,2025-01-07 09:03:00
U40,analyst,login,2025-01-07 14:36:00
U90,player,upload,2025-01-06 11:40:00
U46,analyst,annotate,2025-01-04 13:17:00
U87,coach,review,2025-01-05 00:28:00
U22,analyst,upload,2025-01-06 09:00:00
U52,analyst,upload,2025-01-03 22:19:00
U28,player,annotate,2025-01-03 17:05:00
U53,analyst,annotate,2025-01-01 00:44:00
U63,player,annotate,2025-01-02 20:59:00
U17,coach,review,2025-01-05 13:27:00
U64,coach,login,2025-01-04 15:18:00
U6,analyst,review,2025-01-06 14:53:00
U14,analyst,annotate,2025-01-01 21:21:00
U17,coach,review,2025-01-07 11:47:00
U38,coach,annotate,2025-01-04 12:17:00
U69,coach,login,2025-01-06 16:11:00
U13,analyst,review,2025-01-05 04:46:00
U53,coach,login,2025-01-07 19:08:00
U9,analyst,login,2025-01-05 13:05:00
U44,coach,annotate,2025-01-02 10:17:00
U26,coach,review,2025-01-07 11:16:00
U77,analyst,review,2025-01-01 11:26:00
U19,player,login,2025-01-04 08:04:00
U48,analyst,annotate,2025-01-05 00:26:00
U81,player,login,2025-01-03 07:09:00
U80,analyst,login,2025-01-07 07:23:00
U30,player,login,2025-01-04 05:05:00
U32,player,login,2025-01-06 22:23:00
U78,player,review,2025-01-07 18:01:00
U79,analyst,upload,2025-01-05 17:49:00
U76,analyst,review,2025-01-06 15:14:00
U75,analyst,annotate,2025-01-02 12:05:00
U69,player,upload,2025-01-02 20:27:00
U11,player,login,2025-01-05 19:46:00
U98,analyst,review,2025-01-01 01:51:00
U83,analyst,upload,2025-01-07 15:45:00
U26,coach,login,2025-01-03 20:14:00
U26,coach,review,2025-01-06 05:39:00
U17,coach,upload,2025-01-02 13:15:00
U95,coach,review,2025-01-06 03:28:00
U83,coach,upload,2025-01-06 23:35:00
U44,analyst,annotate,2025-01-04 08:59:00
U84,player,review,2025-01-04 14:54:00
U23,player,review,2025-01-02 01:51:00
U25,analyst,upload,2025-01-02 03:34:00
U92,analyst,annotate,2025-01-03 18:57:00
U37,analyst,review,2025-01-04 02:16:00
U76,coach,annotate,2025-01-07 09:06:00
U65,coach,annotate,2025-01-02 11:37:00
U2,coach,review,2025-01-07 05:01:00
U74,analyst,login,2025-01-03 22:01:00
U98,analyst,upload,2025-01-05 23:44:00
U32,player,review,2025-01-07 22:23:00
U89,analyst,annotate,2025-01-06 12:54:00
U74,coach,upload,2025-01-02 17:54:00
U55,player,review,2025-01-03 00:46:00
U50,analyst,upload,2025-01-04 11:35:00
U65,player,upload,2025-01-01 12:24:00
U32,player,annotate,2025-01-06 17:13:00
U37,analyst,login,2025-01-05 19:18:00
U76,coach,login,2025-01-01 21:46:00
U82,coach,upload,2025-01-03 17:26:00
U94,player,annotate,2025-01-01 14:30:00
U13,analyst,annotate,2025-01-05 06:15:00
U54,analyst,review,2025-01-07 05:29:00
U3,coach,upload,2025-01-02 06:08:00
U85,analyst,review,2025-01-04 17:33:00
U42,analyst,annotate,2025-01-05 11:43:00
U78,player,upload,2025-01-05 08:08:00
U40,analyst,login,2025-01-04 18:55:00
U74,analyst,login,2025-01-03 04:47:00
U66,analyst,review,2025-01-05 21:53:00
U60,coach,upload,2025-01-02 16:09:00
U11,coach,annotate,2025-01-04 16:07:00
U1,player,review,2025-01-01 22:16:00
U26,coach,login,2025-01-01 11:15:00
U42,coach,annotate,2025-01-01 18:18:00
U62,coach,upload,2025-01-07 22:07:00
U61,coach,login,2025-01-06 16:13:00
U77,player,annotate,2025-01-03 17:27:00
U92,analyst,login,2025-01-05 16:44:00
U100,analyst,upload,2025-01-06 23:16:00
U85,analyst,review,2025-01-07 20:10:00
U62,player,annotate,2025-01-05 06:30:00
U74,coach,annotate,2025-01-01 19:53:00
U12,player,upload,2025-01-03 14:47:00
U27,player,login,2025-01-01 04:57:00
U67,player,login,2025-01-06 00:10:00
U28,analyst,login,2025-01-05 01:35:00
U66,coach,annotate,2025-01-05 09:58:00
U28,analyst,annotate,2025-01-02 05:10:00
U95,player,login,2025-01-04 18:55:00
U21,player,annotate,2025-01-03 08:56:00
U7,analyst,review,2025-01-01 02:35:00
U95,analyst,upload,2025-01-05 16:01:00
U14,analyst,upload,2025-01-06 02:31:00
U39,coach,annotate,2025-01-07 08:00:00
U73,analyst,review,2025-01-03 08:39:00
U87,coach,review,2025-01-03 19:36:00
U62,coach,login,2025-01-02 23:35:00
U12,analyst,upload,2025-01-06 20:42:00
U93,player,upload,2025-01-05 22:16:00
U38,player,upload,2025-01-01 02:25:00
U58,coach,annotate,2025-01-02 01:41:00
