event_id,match_id,player_id,event_type,event_timestamp
2231,M13,P14,sprint,2025-01-01 01:03:56
2232,M16,P26,shot,2025-01-01 00:55:02
2233,M16,P46,sprint,2025-01-01 00:49:03
2234,M12,P42,sprint,2025-01-01 00:19:39
2235,M18,P7,tackle,2025-01-01 00:09:28
2236,M11,P12,pass,2025-01-01 00:09:04
2237,M17,P24,sprint,2025-01-01 01:10:38
2238,M7,P19,tackle,2025-01-01 00:58:34
2239,M15,P9,sprint,2025-01-01 00:29:08
2240,M6,P35,sprint,2025-01-01 00:30:12
2241,M6,P4,tackle,2025-01-01 00:19:52
2242,M18,P45,tackle,2025-01-01 01:11:14
2243,M19,P42,tackle,2025-01-01 00:38:07
2244,M20,P32,pass,2025-01-01 00:23:49
2245,M19,P46,pass,2025-01-01 01:21:11
2246,M2,P6,sprint,2025-01-01 01:05:43
2247,M3,P28,pass,2025-01-01 00:37:14
2248,M14,P28,tackle,2025-01-01 00:37:39
2249,M4,P40,shot,2025-01-01 01:02:29
2250,M17,P29,pass,2025-01-01 00:00:15
2251,M6,P42,tackle,2025-01-01 00:44:43
2252,M19,P5,tackle,2025-01-01 00:08:49
2253,M9,P5,tackle,2025-01-01 00:33:04
2254,M4,P37,tackle,2025-01-01 00:34:18
2255,M7,P41,sprint,2025-01-01 00:18:34
2256,M4,P28,tackle,2025-01-01 00:29:52
2257,M11,P41,tackle,2025-01-01 01:06:29
2258,M2,P47,sprint,2025-01-01 00:56:19
2259,M10,P9,pass,2025-01-01 00:06:16
2260,M6,P29,shot,2025-01-01 00:43:52
2261,M8,P14,sprint,2025-01-01 00:19:30
2262,M15,P38,sprint,2025-01-01 00:36:39
2263,M13,P40,pass,2025-01-01 00:45:39
2264,M2,P34,pass,2025-01-01 01:20:56
2265,M20,P37,tackle,2025-01-01 00:56:05
2266,M1,P49,pass,2025-01-01 00:20:33
2267,M15,P42,shot,2025-01-01 01:18:58
2268,M7,P14,sprint,2025-01-01 00:25:45
2269,M18,P18,shot,2025-01-01 00:09:57
2270,M10,P33,tackle,2025-01-01 00:21:48
2271,M15,P34,shot,2025-01-01 01:15:13
2272,M5,P28,tackle,2025-01-01 01:03:35
2273,M11,P36,shot,2025-01-01 00:30:55
2274,M8,P45,sprint,2025-01-01 00:59:55
2275,M8,P48,shot,2025-01-01 00:31:13
2276,M6,P37,pass,2025-01-01 01:15:05
2277,M15,P23,shot,2025-01-01 01:14:48
2278,M15,P42,sprint,2025-01-01 01:11:12
2279,M5,P17,tackle,2025-01-01 00:38:43
2280,M13,P11,shot,2025-01-01 01:01:30
2281,M14,P32,shot,2025-01-01 00:00:37
2282,M11,P37,pass,2025-01-01 00:30:21
2283,M20,P15,tackle,2025-01-01 00:41:24
2284,M12,P4,tackle,2025-01-01 00:23:39
2285,M20,P39,tackle,2025-01-01 00:51:57
2286,M1,P30,sprint,2025-01-01 01:15:30
2287,M3,P10,sprint,2025-01-01 00:58:40
2288,M8,P23,pass,2025-01-01 01:29:45
2289,M12,P24,shot,2025-01-01 00:07:36
2290,M15,P36,sprint,2025-01-01 01:05:37
2291,M3,P5,tackle,2025-01-01 01:13:07
2292,M8,P37,shot,2025-01-01 00:03:20
2293,M19,P43,shot,2025-01-01 00:41:27
2294,M20,P19,shot,2025-01-01 00:52:32
2295,M6,P37,pass,2025-01-01 00:48:32
2296,M18,P8,sprint,2025-01-01 01:27:14
2297,M11,P7,sprint,2025-01-01 01:17:57
2298,M12,P40,shot,2025-01-01 00:22:57
2299,M2,P13,pass,2025-01-01 00:51:14
2300,M5,P37,pass,2025-01-01 01:15:36
2301,M4,P27,sprint,2025-01-01 00:44:07
2302,M9,P18,sprint,2025-01-01 00:22:38
2303,M13,P24,pass,2025-01-01 00:00:49
2304,M13,P41,tackle,2025-01-01 00:31:29
2305,M15,P2,pass,2025-01-01 01:10:57
2306,M2,P16,tackle,2025-01-01 00:07:28
2307,M13,P14,sprint,2025-01-01 00:35:18
2308,M7,P17,pass,2025-01-01 01:23:44
2309,M17,P6,pass,2025-01-01 00:39:08
2310,M8,P35,pass,2025-01-01 00:45:15
2311,M18,P17,pass,2025-01-01 01:09:04
2312,M15,P45,shot,2025-01-01 00:32:54
2313,M15,P38,shot,2025-01-01 00:09:20
2314,M5,P40,sprint,2025-01-01 00:17:15
2315,M2,P6,sprint,2025-01-01 00:25:16
2316,M16,P48,pass,2025-01-01 01:01:16
2317,M5,P38,shot,2025-01-01 01:02:38
2318,M6,P49,sprint,2025-01-01 00:01:31
2319,M12,P21,tackle,2025-01-01 00:31:10
2320,M5,P35,shot,2025-01-01 00:19:16
2321,M20,P23,shot,2025-01-01 00:31:49
2322,M8,P12,shot,2025-01-01 00:00:34
2323,M11,P29,pass,2025-01-01 00:26:08
2324,M14,P27,tackle,2025-01-01 00:18:17
2325,M17,P6,pass,2025-01-01 00:31:13
2326,M10,P21,sprint,2025-01-01 01:06:59
2327,M2,P7,tackle,2025-01-01 00:53:24
2328,M3,P43,pass,2025-01-01 00:23:05
2329,M13,P41,shot,2025-01-01 01:24:05
2330,M17,P16,tackle,2025-01-01 01:14:20
2331,M3,P5,shot,2025-01-01 00:28:20
2332,M10,P15,sprint,2025-01-01 00:40:42
2333,M8,P21,tackle,2025-01-01 00:01:39
2334,M4,P4,sprint,2025-01-01 01:08:39
2335,M13,P5,sprint,2025-01-01 00:54:15
2336,M7,P7,sprint,2025-01-01 00:42:59
2337,M7,P35,tackle,2025-01-01 01:15:20
2338,M16,P36,sprint,2025-01-01 01:25:33
2339,M5,P15,pass,2025-01-01 00:25:28
2340,M17,P28,pass,2025-01-01 01:04:08
2341,M10,P2,sprint,2025-01-01 00:03:58
2342,M4,P5,shot,2025-01-01 01:15:44
2343,M14,P7,sprint,2025-01-01 00:29:27
2344,M5,P22,sprint,2025-01-01 00:01:39
2345,M2,P49,shot,2025-01-01 01:13:05
2346,M14,P31,tackle,2025-01-01 00:12:51
2347,M18,P32,tackle,2025-01-01 00:16:09
2348,M11,P8,sprint,2025-01-01 00:13:57
2349,M16,P41,pass,2025-01-01 00:27:37
2350,M18,P42,pass,2025-01-01 00:11:38
2351,M16,P11,pass,2025-01-01 00:03:15
2352,M4,P1,sprint,2025-01-01 01:14:17
2353,M1,P47,pass,2025-01-01 01:10:46
2354,M14,P40,pass,2025-01-01 00:10:26
2355,M12,P19,tackle,2025-01-01 01:25:08
2356,M10,P44,sprint,2025-01-01 00:46:13
2357,M19,P38,tackle,2025-01-01 01:12:45
2358,M4,P42,shot,2025-01-01 00:21:35
2359,M20,P37,tackle,2025-01-01 01:19:29
2360,M3,P7,sprint,2025-01-01 01:00:26
2361,M4,P39,pass,2025-01-01 00:20:57
2362,M15,P25,sprint,2025-01-01 00:16:22
2363,M11,P22,tackle,2025-01-01 01:25:08
2364,M16,P27,sprint,2025-01-01 00:38:16
2365,M4,P41,sprint,2025-01-01 00:19:48
2366,M6,P47,tackle,2025-01-01 00:00:11
2367,M8,P38,tackle,2025-01-01 00:54:00
2368,M13,P48,shot,2025-01-01 00:44:37
2369,M20,P39,shot,2025-01-01 01:11:57
2370,M4,P15,tackle,2025-01-01 00:03:36
2371,M5,P2,sprint,2025-01-01 01:21:56
2372,M10,P8,tackle,2025-01-01 00:06:20
2373,M5,P44,pass,2025-01-01 00:55:11
2374,M12,P43,shot,2025-01-01 01:21:56
2375,M1,P6,pass,2025-01-01 01:08:38
2376,M10,P20,sprint,2025-01-01 00:35:59
2377,M5,P27,pass,2025-01-01 00:53:06
2378,M19,P45,tackle,2025-01-01 00:43:42
2379,M19,P23,tackle,2025-01-01 00:51:40
2380,M20,P48,tackle,2025-01-01 00:54:28
2381,M12,P40,pass,2025-01-01 01:17:28
2382,M16,P17,pass,2025-01-01 00:10:42
2383,M5,P13,pass,2025-01-01 01:02:07
2384,M17,P4,tackle,2025-01-01 00:51:51
2385,M14,P20,tackle,2025-01-01 01:11:13
2386,M12,P42,tackle,2025-01-01 00:19:50
2387,M13,P25,pass,2025-01-01 00:24:51
2388,M14,P22,pass,2025-01-01 00:43:17
2389,M5,P48,sprint,2025-01-01 00:11:45
2390,M5,P17,shot,2025-01-01 00:20:42
2391,M18,P40,tackle,2025-01-01 00:24:08
2392,M14,P11,pass,2025-01-01 00:07:27
2393,M18,P25,shot,2025-01-01 00:58:58
2394,M20,P5,pass,2025-01-01 00:22:43
2395,M1,P21,pass,2025-01-01 01:16:01
2396,M7,P26,tackle,2025-01-01 00:18:10
2397,M17,P16,shot,2025-01-01 00:18:45
2398,M3,P40,pass,2025-01-01 01:08:50
2399,M10,P21,shot,2025-01-01 00:00:27
2400,M7,P48,shot,2025-01-01 00:42:42
2401,M12,P32,tackle,2025-01-01 01:14:56
2402,M15,P4,shot,2025-01-01 00:32:14
2403,M16,P38,sprint,2025-01-01 00:29:43
2404,M8,P8,sprint,2025-01-01 00:54:26
2405,M6,P9,tackle,2025-01-01 01:18:08
2406,M4,P45,tackle,2025-01-01 00:59:23
2407,M11,P17,sprint,2025-01-01 00:23:14
2408,M17,P41,tackle,2025-01-01 01:11:43
2409,M2,P13,shot,2025-01-01 00:50:41
2410,M6,P9,pass,2025-01-01 00:53:22
2411,M4,P6,tackle,2025-01-01 00:04:30
2412,M3,P27,sprint,2025-01-01 01:15:27
2413,M7,P42,pass,2025-01-01 01:11:27
2414,M7,P37,shot,2025-01-01 01:29:18
2415,M16,P39,pass,2025-01-01 00:16:27
2416,M2,P43,sprint,2025-01-01 01:18:40
2417,M8,P24,pass,2025-01-01 00:02:15
2418,M15,P9,sprint,2025-01-01 01:00:41
2419,M16,P42,tackle,2025-01-01 00:33:09
2420,M1,P11,tackle,2025-01-01 01:20:23
2421,M10,P35,sprint,2025-01-01 00:50:25
2422,M7,P29,tackle,2025-01-01 01:29:15
2423,M16,P8,shot,2025-01-01 00:57:58
2424,M10,P17,pass,2025-01-01 00:24:47
2425,M12,P7,sprint,2025-01-01 00:44:38
2426,M17,P12,sprint,2025-01-01 01:29:17
2427,M13,P48,sprint,2025-01-01 01:12:29
2428,M12,P15,shot,2025-01-01 01:09:05
2429,M15,P29,shot,2025-01-01 01:13:26
2430,M14,P45,shot,2025-01-01 00:13:51
2431,M19,P50,sprint,2025-01-01 00:14:59
2432,M19,P50,shot,2025-01-01 01:20:29
2433,M14,P24,tackle,2025-01-01 01:21:25
2434,M18,P37,pass,2025-01-01 00:15:52
2435,M5,P14,tackle,2025-01-01 00:24:05
2436,M20,P11,tackle,2025-01-01 01:16:37
2437,M6,P35,shot,2025-01-01 00:08:06
2438,M18,P17,sprint,2025-01-01 00:12:43
2439,M14,P27,tackle,2025-01-01 01:19:37
2440,M4,P44,pass,2025-01-01 01:00:01
2441,M1,P3,shot,2025-01-01 00:11:58
2442,M13,P2,tackle,2025-01-01 00:05:23
2443,M11,P4,shot,2025-01-01 00:13:15
2444,M3,P18,pass,2025-01-01 00:33:05
2445,M17,P20,shot,2025-01-01 00:54:35
2446,M18,P21,sprint,2025-01-01 00:25:28
2447,M10,P14,tackle,2025-01-01 01:15:38
2448,M16,P8,tackle,2025-01-01 01:04:51
2449,M13,P2,sprint,2025-01-01 01:13:37
2450,M20,P26,pass,2025-01-01 00:26:25
2451,M12,P19,pass,2025-01-01 00:03:20
2452,M4,P42,shot,2025-01-01 01:04:16
2453,M8,P28,tackle,2025-01-01 00:33:23
2454,M12,P29,pass,2025-01-01 00:30:26
2455,M19,P5,sprint,2025-01-01 01:24:21
2456,M15,P43,sprint,2025-01-01 00:07:10
2457,M16,P28,sprint,2025-01-01 01:22:47
2458,M12,P41,pass,2025-01-01 01:26:57
2459,M20,P48,sprint,2025-01-01 00:22:53
2460,M18,P26,tackle,2025-01-01 00:18:24
2461,M12,P5,pass,2025-01-01 00:13:47
2462,M16,P15,pass,2025-01-01 00:33:02
2463,M20,P46,tackle,2025-01-01 00:48:27
2464,M11,P9,sprint,2025-01-01 00:11:45
2465,M20,P32,pass,2025-01-01 00:40:21
2466,M14,P26,tackle,2025-01-01 00:22:11
2467,M2,P37,tackle,2025-01-01 00:02:10
2468,M13,P15,shot,2025-01-01 01:02:15
2469,M14,P41,sprint,2025-01-01 01:04:08
2470,M6,P4,sprint,2025-01-01 00:25:55
2471,M12,P36,tackle,2025-01-01 01:29:42
2472,M7,P20,pass,2025-01-01 00:46:15
2473,M4,P27,shot,2025-01-01 01:29:41
2474,M7,P21,shot,2025-01-01 00:06:02
2475,M13,P22,pass,2025-01-01 00:41:03
2476,M11,P7,shot,2025-01-01 01:19:56
2477,M8,P47,pass,2025-01-01 00:37:53
2478,M19,P31,shot,2025-01-01 00:24:36
2479,M2,P17,pass,2025-01-01 00:27:48
2480,M18,P50,tackle,2025-01-01 00:53:00
2481,M10,P7,tackle,2025-01-01 01:19:37
2482,M6,P19,shot,2025-01-01 00:17:35
2483,M4,P28,shot,2025-01-01 00:00:53
2484,M19,P10,tackle,2025-01-01 01:25:01
2485,M14,P27,sprint,2025-01-01 00:28:47
2486,M14,P13,pass,2025-01-01 00:31:59
2487,M18,P2,sprint,2025-01-01 00:47:06
2488,M17,P22,shot,2025-01-01 00:05:59
2489,M18,P20,tackle,2025-01-01 00:41:49
2490,M18,P43,shot,2025-01-01 01:21:37
2491,M5,P5,sprint,2025-01-01 00:58:41
2492,M9,P6,tackle,2025-01-01 00:52:14
2493,M1,P35,tackle,2025-01-01 01:09:16
2494,M4,P1,tackle,2025-01-01 01:00:55
2495,M7,P35,pass,2025-01-01 00:50:50
2496,M11,P3,shot,2025-01-01 01:15:02
2497,M14,P36,sprint,2025-01-01 00:04:54
2498,M10,P7,pass,2025-01-01 00:39:00
2499,M19,P29,sprint,2025-01-01 01:28:49
2500,M8,P15,pass,2025-01-01 00:53:04
2501,M3,P11,tackle,2025-01-01 00:01:51
2502,M8,P18,pass,2025-01-01 00:33:38
2503,M18,P44,shot,2025-01-01 01:28:05
2504,M5,P4,shot,2025-01-01 00:01:09
2505,M20,P24,sprint,2025-01-01 00:38:15
2506,M11,P11,tackle,2025-01-01 00:32:48
2507,M9,P6,tackle,2025-01-01 00:58:50
2508,M19,P18,sprint,2025-01-01 00:48:09
2509,M12,P15,shot,2025-01-01 00:33:08
2510,M5,P3,shot,2025-01-01 00:30:28
2511,M16,P17,sprint,2025-01-01 00:39:38
2512,M13,P33,tackle,2025-01-01 00:25:36
2513,M6,P34,sprint,2025-01-01 00:07:04
2514,M16,P30,sprint,2025-01-01 01:24:06
2515,M18,P19,pass,2025-01-01 01:01:57
2516,M17,P9,sprint,2025-01-01 01:13:32
2517,M12,P40,shot,2025-01-01 00:02:35
2518,M1,P44,sprint,2025-01-01 01:15:07
2519,M7,P31,tackle,2025-01-01 01:28:05
2520,M14,P27,tackle,2025-01-01 00:33:59
2521,M18,P47,shot,2025-01-01 00:36:09
2522,M1,P25,tackle,2025-01-01 00:02:28
2523,M20,P7,sprint,2025-01-01 00:06:19
2524,M10,P48,shot,2025-01-01 01:10:33
2525,M15,P7,tackle,2025-01-01 01:01:13
2526,M11,P20,sprint,2025-01-01 00:57:16
2527,M4,P44,tackle,2025-01-01 00:01:22
2528,M15,P49,pass,2025-01-01 00:09:08
2529,M16,P43,tackle,2025-01-01 00:50:23
2530,M15,P36,shot,2025-01-01 01:15:56
2531,M17,P19,sprint,2025-01-01 01:08:41
2532,M11,P2,sprint,2025-01-01 00:22:07
2533,M18,P34,shot,2025-01-01 00:32:44
2534,M16,P17,pass,2025-01-01 00:40:33
2535,M15,P24,sprint,2025-01-01 00:16:13
2536,M11,P9,shot,2025-01-01 01:03:25
2537,M13,P1,tackle,2025-01-01 01:12:21
2538,M18,P42,pass,2025-01-01 00:49:32
2539,M8,P28,shot,2025-01-01 01:20:13
2540,M9,P15,tackle,2025-01-01 00:32:08
2541,M11,P21,sprint,2025-01-01 00:56:41
2542,M17,P15,sprint,2025-01-01 01:10:52
2543,M1,P23,pass,2025-01-01 00:46:50
2544,M11,P2,tackle,2025-01-01 01:27:17
2545,M7,P46,shot,2025-01-01 00:53:02
2546,M8,P36,sprint,2025-01-01 00:18:15
2547,M19,P50,shot,2025-01-01 01:29:34
2548,M4,P9,shot,2025-01-01 00:42:28
2549,M4,P2,shot,2025-01-01 01:17:41
2550,M19,P2,pass,2025-01-01 00:07:40
2551,M9,P18,shot,2025-01-01 01:07:05
2552,M17,P17,pass,2025-01-01 00:50:16
2553,M18,P41,pass,2025-01-01 00:42:34
2554,M1,P8,tackle,2025-01-01 00:17:23
2555,M14,P34,sprint,2025-01-01 01:00:00
2556,M4,P34,shot,2025-01-01 00:40:21
2557,M10,P5,tackle,2025-01-01 00:38:04
2558,M14,P44,tackle,2025-01-01 00:21:45
2559,M7,P29,tackle,2025-01-01 01:14:42
2560,M12,P28,tackle,2025-01-01 00:41:11
2561,M16,P16,tackle,2025-01-01 00:32:39
2562,M5,P14,shot,2025-01-01 01:20:04
2563,M11,P2,tackle,2025-01-01 00:44:14
2564,M4,P40,sprint,2025-01-01 00:27:05
2565,M13,P4,pass,2025-01-01 00:23:55
2566,M8,P41,pass,2025-01-01 01:10:19
2567,M7,P31,sprint,2025-01-01 00:55:25
2568,M11,P26,shot,2025-01-01 01:24:51
2569,M11,P27,pass,2025-01-01 00:00:31
2570,M17,P34,sprint,2025-01-01 00:47:48
2571,M14,P31,sprint,2025-01-01 01:09:27
2572,M2,P48,tackle,2025-01-01 01:09:35
2573,M20,P11,pass,2025-01-01 00:52:08
2574,M8,P8,tackle,2025-01-01 01:05:36
2575,M2,P12,shot,2025-01-01 00:17:48
2576,M15,P35,pass,2025-01-01 01:08:35
2577,M5,P45,pass,2025-01-01 00:52:54
2578,M6,P34,sprint,2025-01-01 00:02:16
2579,M17,P13,pass,2025-01-01 00:08:07
2580,M8,P27,shot,2025-01-01 00:50:00
2581,M19,P8,shot,2025-01-01 01:00:58
2582,M5,P47,pass,2025-01-01 00:56:33
2583,M19,P21,sprint,2025-01-01 01:17:46
2584,M14,P41,shot,2025-01-01 01:26:04
2585,M10,P11,tackle,2025-01-01 01:20:05
2586,M13,P22,shot,2025-01-01 00:23:09
2587,M5,P21,pass,2025-01-01 00:25:54
2588,M7,P28,tackle,2025-01-01 00:48:06
2589,M10,P3,pass,2025-01-01 00:49:06
2590,M11,P7,pass,2025-01-01 00:07:45
2591,M3,P14,pass,2025-01-01 00:27:19
2592,M13,P15,sprint,2025-01-01 00:24:28
2593,M2,P9,sprint,2025-01-01 01:10:29
2594,M4,P43,shot,2025-01-01 00:39:08
2595,M3,P7,pass,2025-01-01 00:09:42
2596,M15,P12,tackle,2025-01-01 01:16:23
2597,M4,P19,tackle,2025-01-01 00:49:46
2598,M4,P27,tackle,2025-01-01 00:05:28
2599,M15,P18,sprint,2025-01-01 00:18:18
2600,M6,P13,sprint,2025-01-01 01:27:26
2601,M5,P43,pass,2025-01-01 00:21:34
2602,M12,P1,tackle,2025-01-01 00:36:57
2603,M7,P38,tackle,2025-01-01 00:01:03
2604,M3,P21,sprint,2025-01-01 00:35:32
2605,M7,P34,sprint,2025-01-01 01:06:14
2606,M12,P13,tackle,2025-01-01 01:22:51
2607,M15,P45,tackle,2025-01-01 00:08:52
2608,M19,P41,shot,2025-01-01 01:15:11
2609,M6,P23,sprint,2025-01-01 00:37:39
2610,M8,P1,pass,2025-01-01 00:05:14
2611,M6,P23,pass,2025-01-01 00:33:20
2612,M3,P28,tackle,2025-01-01 00:39:42
2613,M5,P32,sprint,2025-01-01 00:08:46
2614,M9,P8,pass,2025-01-01 00:52:42
2615,M16,P26,sprint,2025-01-01 00:55:45
2616,M16,P14,tackle,2025-01-01 00:31:23
2617,M9,P24,tackle,2025-01-01 00:32:02
2618,M18,P48,tackle,2025-01-01 00:53:51
2619,M13,P29,sprint,2025-01-01 00:36:14
2620,M11,P4,pass,2025-01-01 00:20:28
2621,M10,P18,shot,2025-01-01 01:03:48
2622,M10,P14,pass,2025-01-01 01:23:37
2623,M6,P27,sprint,2025-01-01 00:03:08
2624,M16,P41,pass,2025-01-01 00:01:11
2625,M12,P47,shot,2025-01-01 01:02:31
2626,M4,P3,pass,2025-01-01 00:14:47
2627,M5,P30,shot,2025-01-01 01:15:55
2628,M2,P36,sprint,2025-01-01 00:38:50
2629,M19,P23,tackle,2025-01-01 00:07:34
2630,M1,P18,shot,2025-01-01 01:13:20
2631,M4,P46,sprint,2025-01-01 00:12:21
2632,M12,P47,tackle,2025-01-01 01:16:39
2633,M2,P40,shot,2025-01-01 00:57:31
2634,M12,P10,tackle,2025-01-01 01:28:29
2635,M16,P12,pass,2025-01-01 00:52:09
2636,M2,P41,sprint,2025-01-01 00:17:28
2637,M17,P8,sprint,2025-01-01 00:07:53
2638,M2,P32,sprint,2025-01-01 00:06:08
2639,M4,P17,sprint,2025-01-01 01:25:45
2640,M6,P41,shot,2025-01-01 00:51:48
2641,M7,P45,pass,2025-01-01 00:41:36
2642,M15,P14,tackle,2025-01-01 00:28:28
2643,M20,P37,sprint,2025-01-01 01:26:07
2644,M12,P9,sprint,2025-01-01 00:53:14
2645,M5,P26,shot,2025-01-01 00:55:18
2646,M14,P48,shot,2025-01-01 01:22:30
2647,M16,P24,shot,2025-01-01 00:56:24
2648,M11,P23,pass,2025-01-01 01:07:03
2649,M12,P31,tackle,2025-01-01 00:00:59
2650,M19,P39,pass,2025-01-01 00:28:15
2651,M17,P44,sprint,2025-01-01 00:46:40
2652,M7,P2,shot,2025-01-01 01:12:01
2653,M9,P50,sprint,2025-01-01 01:19:16
2654,M14,P18,tackle,2025-01-01 01:16:39
2655,M20,P16,tackle,2025-01-01 00:49:27
2656,M12,P29,pass,2025-01-01 01:01:13
2657,M15,P11,pass,2025-01-01 00:02:31
2658,M12,P2,shot,2025-01-01 01:05:19
2659,M13,P14,shot,2025-01-01 01:29:25
2660,M9,P4,sprint,2025-01-01 00:05:50
2661,M7,P39,shot,2025-01-01 00:59:48
2662,M1,P34,shot,2025-01-01 00:21:20
2663,M10,P46,sprint,2025-01-01 01:05:53
2664,M6,P39,tackle,2025-01-01 00:00:29
2665,M15,P9,shot,2025-01-01 01:16:30
2666,M15,P40,shot,2025-01-01 01:15:23
2667,M9,P41,sprint,2025-01-01 00:01:16
2668,M13,P7,sprint,2025-01-01 00:59:20
2669,M1,P17,sprint,2025-01-01 00:02:53
2670,M9,P23,sprint,2025-01-01 00:18:22
2671,M3,P45,sprint,2025-01-01 00:51:42
2672,M9,P11,shot,2025-01-01 00:03:34
2673,M20,P22,pass,2025-01-01 00:49:42
2674,M15,P18,pass,2025-01-01 01:24:50
2675,M7,P49,pass,2025-01-01 00:18:46
2676,M4,P28,shot,2025-01-01 01:16:37
2677,M20,P16,tackle,2025-01-01 00:05:41
2678,M17,P42,shot,2025-01-01 00:50:55
2679,M4,P4,pass,2025-01-01 01:12:00
2680,M19,P36,pass,2025-01-01 00:56:26
2681,M5,P22,sprint,2025-01-01 00:08:02
2682,M16,P11,sprint,2025-01-01 01:01:51
2683,M3,P21,sprint,2025-01-01 01:08:18
2684,M11,P40,shot,2025-01-01 01:12:41
2685,M15,P41,tackle,2025-01-01 00:21:14
2686,M19,P16,tackle,2025-01-01 01:16:22
2687,M14,P42,sprint,2025-01-01 00:42:15
2688,M16,P9,tackle,2025-01-01 00:04:11
2689,M6,P35,pass,2025-01-01 00:04:45
2690,M5,P34,pass,2025-01-01 00:34:11
2691,M17,P9,sprint,2025-01-01 00:14:32
2692,M16,P13,sprint,2025-01-01 00:35:15
2693,M2,P6,sprint,2025-01-01 01:21:06
2694,M11,P4,tackle,2025-01-01 01:27:59
2695,M4,P46,shot,2025-01-01 00:00:16
2696,M6,P28,sprint,2025-01-01 00:10:17
2697,M7,P11,tackle,2025-01-01 00:32:10
2698,M17,P34,sprint,2025-01-01 01:00:08
2699,M8,P35,shot,2025-01-01 01:26:39
2700,M1,P5,sprint,2025-01-01 00:17:45
2701,M15,P39,pass,2025-01-01 01:26:09
2702,M20,P11,sprint,2025-01-01 00:53:10
2703,M12,P12,pass,2025-01-01 00:29:08
2704,M15,P43,pass,2025-01-01 00:03:24
2705,M15,P19,tackle,2025-01-01 00:10:14
2706,M9,P13,tackle,2025-01-01 01:02:35
2707,M16,P4,pass,2025-01-01 00:09:03
2708,M2,P14,pass,2025-01-01 01:19:21
2709,M15,P44,sprint,2025-01-01 00:17:40
2710,M15,P2,sprint,2025-01-01 01:16:46
2711,M7,P8,pass,2025-01-01 00:25:50
2712,M13,P22,tackle,2025-01-01 00:35:35
2713,M17,P13,sprint,2025-01-01 01:11:50
2714,M11,P21,sprint,2025-01-01 01:28:52
2715,M10,P21,sprint,2025-01-01 00:54:06
2716,M1,P28,tackle,2025-01-01 01:13:17
2717,M14,P33,pass,2025-01-01 00:33:35
2718,M5,P29,sprint,2025-01-01 00:44:52
2719,M8,P37,tackle,2025-01-01 00:07:52
2720,M1,P22,tackle,2025-01-01 00:54:00
2721,M7,P26,tackle,2025-01-01 00:11:05
2722,M2,P11,tackle,2025-01-01 00:11:41
2723,M7,P11,sprint,2025-01-01 00:07:19
2724,M7,P45,pass,2025-01-01 00:38:59
2725,M9,P34,pass,2025-01-01 00:52:26
2726,M4,P19,tackle,2025-01-01 00:47:29
2727,M7,P48,pass,2025-01-01 00:40:58
2728,M20,P37,sprint,2025-01-01 00:17:56
2729,M18,P14,pass,2025-01-01 00:26:46
2730,M13,P29,pass,2025-01-01 00:04:04
2731,M11,P19,shot,2025-01-01 00:08:27
2732,M9,P37,pass,2025-01-01 00:52:43
2733,M14,P21,pass,2025-01-01 01:23:44
2734,M8,P24,tackle,2025-01-01 01:06:10
2735,M14,P26,tackle,2025-01-01 01:17:53
2736,M17,P41,shot,2025-01-01 01:12:34
2737,M14,P12,sprint,2025-01-01 00:40:08
2738,M5,P48,shot,2025-01-01 01:22:58
2739,M10,P19,pass,2025-01-01 00:17:14
2740,M6,P47,pass,2025-01-01 01:27:27
2741,M10,P49,sprint,2025-01-01 00:57:34
2742,M11,P30,sprint,2025-01-01 00:59:35
2743,M6,P15,tackle,2025-01-01 00:36:31
2744,M10,P3,pass,2025-01-01 01:09:58
2745,M14,P49,pass,2025-01-01 00:29:31
2746,M20,P13,pass,2025-01-01 00:30:34
2747,M3,P9,pass,2025-01-01 00:17:46
2748,M7,P13,pass,2025-01-01 00:01:58
2749,M2,P16,pass,2025-01-01 00:12:00
2750,M7,P14,pass,2025-01-01 00:19:01
2751,M17,P8,pass,2025-01-01 00:08:38
2752,M13,P19,tackle,2025-01-01 01:07:29
2753,M9,P32,shot,2025-01-01 01:14:57
2754,M13,P35,pass,2025-01-01 00:01:56
2755,M15,P23,tackle,2025-01-01 00:53:25
2756,M13,P21,pass,2025-01-01 00:33:20
2757,M17,P18,sprint,2025-01-01 00:12:29
2758,M8,P48,pass,2025-01-01 01:12:42
2759,M9,P14,shot,2025-01-01 00:10:05
2760,M9,P16,tackle,2025-01-01 00:11:43
2761,M8,P24,sprint,2025-01-01 01:22:05
2762,M16,P49,sprint,2025-01-01 01:24:53
2763,M20,P32,pass,2025-01-01 00:59:14
2764,M7,P11,shot,2025-01-01 00:48:54
2765,M17,P45,shot,2025-01-01 00:42:17
2766,M7,P11,pass,2025-01-01 00:20:24
2767,M6,P4,pass,2025-01-01 00:18:55
2768,M5,P26,tackle,2025-01-01 01:18:41
2769,M17,P46,tackle,2025-01-01 00:22:26
2770,M8,P5,pass,2025-01-01 00:57:02
2771,M1,P36,pass,2025-01-01 00:36:05
2772,M16,P33,sprint,2025-01-01 01:07:10
2773,M17,P14,shot,2025-01-01 00:41:18
2774,M3,P32,tackle,2025-01-01 00:50:22
2775,M13,P7,pass,2025-01-01 00:53:00
2776,M8,P10,pass,2025-01-01 00:05:02
2777,M16,P2,tackle,2025-01-01 00:30:25
